eventID,Agency,year,month,day,hour,minute,second,timeError,longitude,latitude,SemiMajor90,SemiMinor90,ErrorStrike,depth,depthError,magnitude,sigmaMagnitude,magnitudeType
12451244,EHB,1967,6,12,3,7,39.799999999999997,,100.48699999999999,-3.0910000000000002,,,,30.0,,5.25,,
12451247,EHB,1967,6,12,18,57,46.200000000000003,,120.696,0.376,,,,103.90000000000001,,4.5599999999999996,,
12451248,EHB,1967,6,12,21,17,50.100000000000001,,100.465,-3.0590000000000002,,,,27.800000000000001,,5.6600000000000001,,
12451250,EHB,1967,6,12,23,32,46.200000000000003,,126.42,9.1159999999999997,,,,42.600000000000001,,5.25,,
12451253,EHB,1967,6,13,15,39,31.800000000000001,,148.11500000000001,-5.6319999999999997,,,,222.40000000000001,,5.5199999999999996,,
12451254,EHB,1967,6,13,18,52,24.0,,128.233,2.4500000000000002,,,,154.90000000000001,,4.7000000000000002,,
12451255,EHB,1967,6,13,22,28,49.600000000000001,,126.625,2.3130000000000002,,,,74.5,,5.1100000000000003,,
12451261,EHB,1967,6,14,22,5,42.700000000000003,,146.16399999999999,16.108000000000001,,,,68.099999999999994,,4.8300000000000001,,
12451270,EHB,1967,6,16,17,24,17.300000000000001,,152.15199999999999,-4.2839999999999998,,,,148.0,,4.9699999999999998,,
12451277,EHB,1967,6,18,20,4,57.600000000000001,,151.744,-3.923,,,,297.69999999999999,,4.9699999999999998,,
12451278,EHB,1967,6,19,12,42,47.899999999999999,,126.381,12.191000000000001,,,,65.700000000000003,,5.5199999999999996,,
12451281,EHB,1967,6,19,18,7,8.1999999999999993,,104.786,-10.413,,,,35.0,,4.7000000000000002,,
12451288,EHB,1967,6,21,15,45,25.800000000000001,,122.935,12.76,,,,23.399999999999999,,5.5199999999999996,,
12451290,EHB,1967,6,21,16,51,1.2,,144.196,22.079999999999998,,,,50.0,,4.9699999999999998,,
12451300,EHB,1967,6,22,19,8,36.100000000000001,,149.97800000000001,-1.3200000000000001,,,,40.299999999999997,,5.1100000000000003,,
12451303,EHB,1967,6,23,5,5,8.4000000000000004,,130.441,-5.8620000000000001,,,,103.59999999999999,,6.0800000000000001,,
12451305,EHB,1967,6,23,10,22,3.8999999999999999,,145.374,19.170999999999999,,,,295.60000000000002,,4.1399999999999997,,
12451310,EHB,1967,6,24,21,0,27.5,,141.72800000000001,12.475,,,,32.0,,5.6600000000000001,,
12451311,EHB,1967,6,24,21,3,35.600000000000001,,125.751,11.48,,,,34.200000000000003,,5.9400000000000004,,
12451313,EHB,1967,6,25,11,25,58.100000000000001,,147.38399999999999,-3.1739999999999999,,,,29.399999999999999,,5.1100000000000003,,
12451314,EHB,1967,6,25,11,31,14.199999999999999,,128.02000000000001,-7.5019999999999998,,,,148.69999999999999,,5.6600000000000001,,
12451318,EHB,1967,6,25,23,18,4.7999999999999998,,141.79599999999999,12.443,,,,32.399999999999999,,5.7999999999999998,,
12451320,EHB,1967,6,26,14,4,24.699999999999999,,147.69,-5.851,,,,24.300000000000001,,5.3899999999999997,,
12451324,EHB,1967,6,27,23,6,48.600000000000001,,121.672,23.655000000000001,,,,46.0,,5.1100000000000003,,
12451325,EHB,1967,6,28,0,14,35.200000000000003,,157.64699999999999,-9.5380000000000003,,,,11.6,,5.7999999999999998,,
12451331,EHB,1967,6,29,4,26,1.8,,107.77800000000001,-8.7260000000000009,,,,25.0,,4.5599999999999996,,
12451335,EHB,1967,6,29,16,36,20.100000000000001,,128.56999999999999,-7.3070000000000004,,,,148.59999999999999,,5.5199999999999996,,
12451340,EHB,1967,7,1,7,28,59.100000000000001,,98.584999999999994,-0.88200000000000001,,,,26.300000000000001,,5.5199999999999996,,
12451342,EHB,1967,7,2,7,3,50.5,,93.585999999999999,8.6479999999999997,,,,6.5,,6.0800000000000001,,
12451345,EHB,1967,7,2,14,9,38.0,,93.763999999999996,8.5169999999999995,,,,28.399999999999999,,4.7000000000000002,,
12451346,EHB,1967,7,2,14,19,12.800000000000001,,93.882000000000005,8.5860000000000003,,,,15.0,,4.2800000000000002,,
12451349,EHB,1967,7,2,22,0,40.0,,142.67699999999999,22.552,,,,43.399999999999999,,4.8300000000000001,,
12451350,EHB,1967,7,3,3,42,14.5,,144.11199999999999,12.348000000000001,,,,1.2,,4.9699999999999998,,
12451361,EHB,1967,7,5,21,9,3.0,,122.369,13.829000000000001,,,,3.7999999999999998,,5.1100000000000003,,
12451372,EHB,1967,7,7,13,28,41.100000000000001,,125.916,8.625,,,,200.19999999999999,,5.5199999999999996,,
12451384,EHB,1967,7,10,12,1,31.899999999999999,,112.962,-6.048,,,,584.89999999999998,,5.5199999999999996,,
12451385,EHB,1967,7,10,19,18,12.9,,126.836,4.8529999999999998,,,,92.799999999999997,,5.6600000000000001,,
12451387,EHB,1967,7,11,4,17,0.0,,155.80799999999999,-6.9870000000000001,,,,57.100000000000001,,5.25,,
12451390,EHB,1967,7,12,4,28,34.200000000000003,,125.27800000000001,-0.32800000000000001,,,,29.800000000000001,,5.1100000000000003,,
12451402,EHB,1967,7,14,9,6,30.0,,124.018,-8.8829999999999991,,,,74.799999999999997,,5.1100000000000003,,
12451406,EHB,1967,7,14,22,36,58.100000000000001,,149.62,-3.4140000000000001,,,,13.800000000000001,,4.8300000000000001,,
12451409,EHB,1967,7,15,14,40,35.399999999999999,,126.236,6.7939999999999996,,,,29.899999999999999,,5.3899999999999997,,
12451412,EHB,1967,7,16,13,34,32.0,,132.77799999999999,-0.91400000000000003,,,,32.0,,5.6600000000000001,,
12451419,EHB,1967,7,19,22,24,11.4,,157.57400000000001,-8.5180000000000007,,,,16.199999999999999,,4.8300000000000001,,
12451420,EHB,1967,7,20,5,47,28.699999999999999,,126.47,-1.454,,,,32.399999999999999,,5.1100000000000003,,
12451421,EHB,1967,7,20,9,2,27.300000000000001,,144.226,-4.5499999999999998,,,,98.799999999999997,,4.7000000000000002,,
12451422,EHB,1967,7,20,11,40,43.200000000000003,,147.05099999999999,-6.3120000000000003,,,,65.700000000000003,,5.3899999999999997,,
12451425,EHB,1967,7,20,15,36,23.800000000000001,,134.73699999999999,7.6059999999999999,,,,19.300000000000001,,6.0800000000000001,,
12451427,EHB,1967,7,21,7,2,6.9000000000000004,,101.164,-4.9779999999999998,,,,20.399999999999999,,5.1100000000000003,,
12451434,EHB,1967,7,22,11,8,24.600000000000001,,117.608,-8.0559999999999992,,,,30.0,,4.8300000000000001,,
12451444,EHB,1967,7,24,7,39,33.100000000000001,,121.26000000000001,-8.2780000000000005,,,,200.0,,5.7999999999999998,,
12451451,EHB,1967,7,27,0,8,44.299999999999997,,155.29300000000001,-6.7670000000000003,,,,76.5,,5.25,,
12451460,EHB,1967,7,28,17,27,38.799999999999997,,97.947999999999993,2.0259999999999998,,,,45.399999999999999,,5.25,,
12451462,EHB,1967,7,28,20,7,2.2000000000000002,,116.887,-8.4570000000000007,,,,127.40000000000001,,5.3899999999999997,,
12451463,EHB,1967,7,28,22,45,11.1,,125.453,23.989000000000001,,,,27.800000000000001,,4.9699999999999998,,
12451464,EHB,1967,7,28,23,39,0.59999999999999998,,144.93299999999999,-5.1890000000000001,,,,72.099999999999994,,4.9699999999999998,,
12451466,EHB,1967,7,29,5,20,5.9000000000000004,,155.25399999999999,-6.6379999999999999,,,,375.0,,4.8300000000000001,,
12451471,EHB,1967,7,30,3,37,20.800000000000001,,143.94,22.012,,,,90.0,,4.9699999999999998,,
12451474,EHB,1967,7,30,13,35,13.5,,153.51499999999999,-5.2460000000000004,,,,26.800000000000001,,5.3899999999999997,,
12451477,EHB,1967,7,30,20,23,18.5,,121.19199999999999,15.872999999999999,,,,10.1,,4.9699999999999998,,
12451481,EHB,1967,8,1,3,29,23.600000000000001,,126.093,0.498,,,,38.799999999999997,,5.1100000000000003,,
12451486,EHB,1967,8,2,6,34,22.399999999999999,,121.485,23.579000000000001,,,,46.799999999999997,,4.2800000000000002,,
12451490,EHB,1967,8,2,18,17,30.699999999999999,,103.08799999999999,-4.6840000000000002,,,,60.0,,5.5199999999999996,,
12451493,EHB,1967,8,3,1,53,59.100000000000001,,129.501,-6.8559999999999999,,,,171.19999999999999,,5.3899999999999997,,
12451505,EHB,1967,8,6,17,10,29.800000000000001,,112.514,-9.0239999999999991,,,,65.0,,5.1100000000000003,,
12451513,EHB,1967,8,8,9,47,58.799999999999997,,105.41200000000001,-6.0199999999999996,,,,25.0,,4.5599999999999996,,
12451515,EHB,1967,8,8,20,29,0.80000000000000004,,141.62200000000001,23.696000000000002,,,,102.5,,4.2800000000000002,,
12451517,EHB,1967,8,9,8,20,6.7000000000000002,,130.541,-6.5289999999999999,,,,103.3,,5.9400000000000004,,
12451521,EHB,1967,8,10,21,45,44.100000000000001,,126.694,-4.766,,,,414.60000000000002,,4.8300000000000001,,
12451523,EHB,1967,8,11,18,54,29.100000000000001,,144.05699999999999,21.922999999999998,,,,122.7,,5.25,,
12451530,EHB,1967,8,13,16,54,46.399999999999999,,152.49600000000001,-4.351,,,,13.300000000000001,,5.3899999999999997,,
12451533,EHB,1967,8,13,22,11,15.300000000000001,,152.33799999999999,-4.2309999999999999,,,,25.0,,4.5599999999999996,,
12451534,EHB,1967,8,13,22,15,10.0,,152.47,-4.3849999999999998,,,,16.5,,5.6600000000000001,,
12451536,EHB,1967,8,14,2,31,38.0,,110.842,-8.4969999999999999,,,,62.5,,4.7000000000000002,,
12451537,EHB,1967,8,14,6,41,45.299999999999997,,96.394999999999996,5.2530000000000001,,,,15.0,,5.1100000000000003,,
12451548,EHB,1967,8,16,19,19,5.0,,98.828999999999994,0.84299999999999997,,,,76.400000000000006,,5.9400000000000004,,
12451555,EHB,1967,8,18,9,36,43.600000000000001,,125.70999999999999,5.7149999999999999,,,,161.09999999999999,,4.9699999999999998,,
12451560,EHB,1967,8,19,15,28,7.2000000000000002,,125.81699999999999,10.362,,,,35.0,,6.4900000000000002,,
12451569,EHB,1967,8,21,7,33,3.7999999999999998,,95.677000000000007,3.6899999999999999,,,,44.200000000000003,,6.7699999999999996,,
12451570,EHB,1967,8,21,21,37,11.5,,151.84700000000001,-2.0459999999999998,,,,48.200000000000003,,4.9699999999999998,,
12451585,EHB,1967,8,24,14,19,29.300000000000001,,129.952,-6.4100000000000001,,,,154.59999999999999,,4.9699999999999998,,
12451586,EHB,1967,8,24,17,13,59.899999999999999,,145.75700000000001,18.504999999999999,,,,179.59999999999999,,5.25,,
12451591,EHB,1967,8,25,22,54,26.600000000000001,,140.988,12.176,,,,95.5,,4.8300000000000001,,
12451592,EHB,1967,8,25,22,58,49.5,,140.85300000000001,12.263,,,,30.600000000000001,,5.3899999999999997,,
12451593,EHB,1967,8,26,0,36,46.299999999999997,,140.85300000000001,12.173,,,,55.0,,6.6299999999999999,,
12451594,EHB,1967,8,26,0,53,21.699999999999999,,140.833,12.218999999999999,,,,30.5,,5.6600000000000001,,
12451595,EHB,1967,8,26,2,7,14.5,,140.971,12.231,,,,62.5,,5.6600000000000001,,
12451596,EHB,1967,8,26,3,30,4.7999999999999998,,140.852,12.222,,,,70.599999999999994,,5.25,,
12451597,EHB,1967,8,26,5,25,21.800000000000001,,140.93899999999999,12.231999999999999,,,,55.0,,4.7000000000000002,,
12451598,EHB,1967,8,26,5,46,51.899999999999999,,140.739,12.189,,,,30.300000000000001,,5.1100000000000003,,
12451599,EHB,1967,8,26,10,25,18.5,,140.89400000000001,12.154,,,,59.100000000000001,,4.9699999999999998,,
12451600,EHB,1967,8,26,11,9,55.700000000000003,,140.84899999999999,12.0,,,,64.299999999999997,,4.5599999999999996,,
12451604,EHB,1967,8,27,1,55,18.300000000000001,,106.512,-5.8630000000000004,,,,190.0,,4.9699999999999998,,
12451607,EHB,1967,8,27,14,16,55.899999999999999,,126.065,0.47799999999999998,,,,44.200000000000003,,5.3899999999999997,,
12451608,EHB,1967,8,27,16,35,11.699999999999999,,123.989,12.776,,,,97.099999999999994,,4.8300000000000001,,
12451609,EHB,1967,8,27,17,5,31.899999999999999,,140.715,12.282999999999999,,,,42.799999999999997,,4.9699999999999998,,
12451610,EHB,1967,8,27,21,39,1.3,,152.94399999999999,-4.7069999999999999,,,,69.799999999999997,,4.7000000000000002,,
12451614,EHB,1967,8,28,17,36,46.399999999999999,,116.39400000000001,-9.0440000000000005,,,,5.0,,4.7000000000000002,,
12451617,EHB,1967,8,29,10,50,13.300000000000001,,141.72300000000001,-3.2770000000000001,,,,56.600000000000001,,5.1100000000000003,,
12451629,EHB,1967,8,31,15,17,14.800000000000001,,145.46700000000001,18.695,,,,582.20000000000005,,4.4199999999999999,,
12451631,EHB,1967,9,1,3,31,12.0,,147.232,-5.5739999999999998,,,,183.30000000000001,,5.7999999999999998,,
12451638,EHB,1967,9,3,0,18,1.8999999999999999,,122.215,24.434000000000001,,,,25.699999999999999,,4.8300000000000001,,
12451639,EHB,1967,9,3,1,23,20.800000000000001,,147.124,-7.8029999999999999,,,,134.5,,5.6600000000000001,,
12451646,EHB,1967,9,4,13,0,11.300000000000001,,153.238,-4.7000000000000002,,,,58.5,,4.5599999999999996,,
12451648,EHB,1967,9,4,18,1,34.799999999999997,,157.64400000000001,-8.6780000000000008,,,,39.5,,4.9699999999999998,,
12451651,EHB,1967,9,5,3,40,1.6000000000000001,,144.904,-4.532,,,,68.099999999999994,,5.1100000000000003,,
12451652,EHB,1967,9,6,1,43,35.200000000000003,,91.688999999999993,23.984000000000002,,,,29.600000000000001,,4.9699999999999998,,
12451653,EHB,1967,9,6,4,45,1.2,,129.72900000000001,-6.5709999999999997,,,,176.30000000000001,,5.25,,
12451655,EHB,1967,9,6,7,30,12.5,,93.495999999999995,14.586,,,,34.399999999999999,,5.7999999999999998,,
12451658,EHB,1967,9,6,19,44,7.7999999999999998,,151.738,-5.1269999999999998,,,,61.700000000000003,,5.1100000000000003,,
12451659,EHB,1967,9,7,7,12,37.700000000000003,,124.20399999999999,2.6280000000000001,,,,275.30000000000001,,5.9400000000000004,,
12451663,EHB,1967,9,8,3,36,16.399999999999999,,129.36500000000001,-7.0190000000000001,,,,118.5,,5.5199999999999996,,
12451668,EHB,1967,9,8,22,1,48.0,,140.78700000000001,12.244999999999999,,,,56.399999999999999,,4.7000000000000002,,
12451669,EHB,1967,9,8,22,37,39.399999999999999,,140.80699999999999,12.211,,,,16.800000000000001,,6.0800000000000001,,
12451670,EHB,1967,9,9,6,15,4.0999999999999996,,140.89699999999999,12.326000000000001,,,,26.100000000000001,,5.1100000000000003,,
12451671,EHB,1967,9,9,8,37,50.600000000000001,,145.529,18.021000000000001,,,,228.90000000000001,,5.3899999999999997,,
12451673,EHB,1967,9,9,14,44,0.0,,140.86199999999999,12.262,,,,32.100000000000001,,5.5199999999999996,,
12451675,EHB,1967,9,9,19,4,26.600000000000001,,140.767,12.265000000000001,,,,29.0,,4.7000000000000002,,
12451676,EHB,1967,9,10,17,49,17.600000000000001,,121.322,14.827,,,,15.0,,5.25,,
12451688,EHB,1967,9,12,21,49,49.5,,151.625,-5.3979999999999997,,,,51.299999999999997,,5.5199999999999996,,
12451700,EHB,1967,9,15,17,40,15.4,,124.127,-0.11,,,,53.799999999999997,,5.7999999999999998,,
12451702,EHB,1967,9,15,23,57,29.600000000000001,,120.727,24.108000000000001,,,,29.899999999999999,,5.3899999999999997,,
12451703,EHB,1967,9,16,3,40,54.200000000000003,,128.84200000000001,-2.02,,,,19.300000000000001,,5.25,,
12451713,EHB,1967,9,18,15,13,42.299999999999997,,129.553,-7.0990000000000002,,,,120.90000000000001,,5.25,,
12451714,EHB,1967,9,18,15,33,8.6999999999999993,,146.619,-5.9779999999999998,,,,46.399999999999999,,6.0800000000000001,,
12451720,EHB,1967,9,19,19,1,45.299999999999997,,100.419,-1.591,,,,50.799999999999997,,5.3899999999999997,,
12451736,EHB,1967,9,22,20,48,24.300000000000001,,152.95599999999999,-4.4829999999999997,,,,36.5,,5.1100000000000003,,
12451744,EHB,1967,9,24,0,57,8.6999999999999993,,128.666,4.577,,,,13.300000000000001,,5.6600000000000001,,
12451746,EHB,1967,9,24,6,10,17.600000000000001,,128.505,2.7890000000000001,,,,219.5,,5.5199999999999996,,
12451747,EHB,1967,9,24,7,48,36.200000000000003,,147.203,-6.0659999999999998,,,,58.0,,5.5199999999999996,,
12451751,EHB,1967,9,25,7,0,44.600000000000001,,126.429,9.75,,,,15.0,,5.25,,
12451754,EHB,1967,9,25,9,11,37.100000000000001,,145.58799999999999,17.010999999999999,,,,230.0,,5.25,,
12451755,EHB,1967,9,25,13,3,7.5,,126.58799999999999,3.5649999999999999,,,,65.5,,5.5199999999999996,,
12451756,EHB,1967,9,25,17,3,56.200000000000003,,125.429,3.2490000000000001,,,,122.8,,5.3899999999999997,,
12451758,EHB,1967,9,26,4,20,59.200000000000003,,140.75200000000001,12.252000000000001,,,,41.899999999999999,,5.1100000000000003,,
12451762,EHB,1967,9,26,17,5,56.200000000000003,,155.86699999999999,-7.0720000000000001,,,,90.099999999999994,,5.3899999999999997,,
12451767,EHB,1967,9,28,3,0,3.2999999999999998,,123.289,0.017000000000000001,,,,171.19999999999999,,5.1100000000000003,,
12451769,EHB,1967,9,28,4,56,54.5,,153.482,-6.5899999999999999,,,,18.600000000000001,,6.3499999999999996,,
12451771,EHB,1967,9,28,19,3,40.600000000000001,,129.52500000000001,-7.0279999999999996,,,,145.09999999999999,,5.3899999999999997,,
12451777,EHB,1967,9,30,13,4,22.600000000000001,,130.839,-3.5750000000000002,,,,15.0,,5.1100000000000003,,
12451782,EHB,1967,10,2,14,54,9.5,,153.434,-6.6799999999999997,,,,22.899999999999999,,5.3899999999999997,,
12451784,EHB,1967,10,2,17,24,16.600000000000001,,105.21899999999999,-6.5670000000000002,,,,50.0,,5.25,,
12451785,EHB,1967,10,3,4,54,52.299999999999997,,149.44200000000001,-0.99099999999999999,,,,47.299999999999997,,4.8300000000000001,,
12451790,EHB,1967,10,4,6,18,37.0,,139.654,-3.3849999999999998,,,,71.700000000000003,,5.5199999999999996,,
12451791,EHB,1967,10,4,17,21,19.5,,153.94800000000001,-5.6589999999999998,,,,28.800000000000001,,6.21,,
12451792,EHB,1967,10,4,18,24,18.300000000000001,,143.054,21.702000000000002,,,,305.0,,4.1399999999999997,,
12451793,EHB,1967,10,4,21,25,9.1999999999999993,,130.03200000000001,-6.5289999999999999,,,,143.0,,5.1100000000000003,,
12451794,EHB,1967,10,5,2,12,36.200000000000003,,126.253,8.4979999999999993,,,,93.5,,5.3899999999999997,,
12451795,EHB,1967,10,5,4,7,42.100000000000001,,154.14599999999999,-5.7389999999999999,,,,62.600000000000001,,5.25,,
12451799,EHB,1967,10,5,17,39,59.5,,107.233,-8.3249999999999993,,,,45.0,,4.5599999999999996,,
12451801,EHB,1967,10,5,19,48,31.600000000000001,,154.86600000000001,-6.1950000000000003,,,,46.200000000000003,,4.7000000000000002,,
12451807,EHB,1967,10,7,19,52,7.0,,153.91,-5.5599999999999996,,,,75.099999999999994,,5.25,,
12451808,EHB,1967,10,8,16,59,38.0,,148.87700000000001,-9.4339999999999993,,,,31.899999999999999,,5.9400000000000004,,
12451809,EHB,1967,10,8,18,8,19.0,,154.053,-5.6029999999999998,,,,61.0,,5.6600000000000001,,
12451810,EHB,1967,10,9,4,4,59.200000000000003,,127.19199999999999,1.5169999999999999,,,,144.59999999999999,,5.3899999999999997,,
12451813,EHB,1967,10,9,13,27,58.899999999999999,,153.93000000000001,-5.6639999999999997,,,,45.200000000000003,,5.25,,
12451817,EHB,1967,10,10,3,1,50.299999999999997,,155.17099999999999,-9.5020000000000007,,,,43.0,,5.5199999999999996,,
12451818,EHB,1967,10,10,5,15,13.5,,153.881,-5.5570000000000004,,,,53.200000000000003,,5.1100000000000003,,
12451821,EHB,1967,10,11,13,14,22.5,,153.92599999999999,-5.5199999999999996,,,,69.700000000000003,,4.7000000000000002,,
12451827,EHB,1967,10,12,18,31,43.399999999999999,,129.85599999999999,-7.1769999999999996,,,,86.299999999999997,,6.4900000000000002,,
12451829,EHB,1967,10,13,7,26,34.0,,141.904,-3.944,,,,21.300000000000001,,5.25,,
12451830,EHB,1967,10,13,12,39,30.800000000000001,,152.50299999999999,-4.859,,,,61.0,,5.25,,
12451840,EHB,1967,10,15,23,36,50.0,,126.422,-1.6879999999999999,,,,51.5,,5.5199999999999996,,
12451842,EHB,1967,10,16,16,58,4.5999999999999996,,127.511,1.716,,,,131.19999999999999,,5.9400000000000004,,
12451847,EHB,1967,10,17,13,43,54.100000000000001,,128.786,-6.5819999999999999,,,,247.80000000000001,,5.5199999999999996,,
12451849,EHB,1967,10,17,18,47,27.800000000000001,,138.91800000000001,-2.258,,,,19.699999999999999,,5.25,,
12451850,EHB,1967,10,17,21,5,23.899999999999999,,121.836,17.184999999999999,,,,30.699999999999999,,5.7999999999999998,,
12451852,EHB,1967,10,18,3,7,14.9,,122.91,23.774000000000001,,,,47.600000000000001,,4.8300000000000001,,
12451859,EHB,1967,10,19,0,44,33.700000000000003,,127.069,2.0070000000000001,,,,74.5,,4.9699999999999998,,
12451866,EHB,1967,10,20,14,2,39.399999999999999,,130.62100000000001,-6.2469999999999999,,,,96.900000000000006,,5.25,,
12451873,EHB,1967,10,21,17,1,49.100000000000001,,141.27500000000001,11.914999999999999,,,,68.400000000000006,,5.25,,
12451875,EHB,1967,10,21,20,3,52.899999999999999,,145.06,18.917999999999999,,,,349.60000000000002,,4.5599999999999996,,
12451877,EHB,1967,10,22,4,15,32.399999999999999,,127.28,1.694,,,,131.80000000000001,,5.1100000000000003,,
12451879,EHB,1967,10,22,17,21,42.700000000000003,,145.541,18.963999999999999,,,,293.5,,4.1399999999999997,,
12451884,EHB,1967,10,23,9,39,48.100000000000001,,146.381,11.702,,,,46.399999999999999,,4.2800000000000002,,
12451888,EHB,1967,10,24,10,51,15.300000000000001,,101.386,-3.1539999999999999,,,,53.399999999999999,,5.5199999999999996,,
12451890,EHB,1967,10,25,0,59,24.300000000000001,,122.229,24.460999999999999,,,,69.0,,6.4900000000000002,,
12451891,EHB,1967,10,25,1,57,25.0,,122.29900000000001,24.356999999999999,,,,71.5,,5.3899999999999997,,
12451892,EHB,1967,10,25,8,54,41.799999999999997,,122.304,24.516999999999999,,,,62.700000000000003,,5.5199999999999996,,
12451893,EHB,1967,10,25,9,10,18.100000000000001,,112.89700000000001,-9.407,,,,35.0,,5.1100000000000003,,
12451897,EHB,1967,10,26,0,22,23.100000000000001,,122.34399999999999,24.463000000000001,,,,64.400000000000006,,5.9400000000000004,,
12451899,EHB,1967,10,26,5,10,1.6000000000000001,,121.687,2.2869999999999999,,,,44.799999999999997,,5.3899999999999997,,
12451900,EHB,1967,10,26,9,28,28.100000000000001,,131.01900000000001,-6.9210000000000003,,,,11.300000000000001,,5.1100000000000003,,
12451903,EHB,1967,10,26,17,22,6.7000000000000002,,125.06100000000001,-0.188,,,,44.399999999999999,,5.6600000000000001,,
12451906,EHB,1967,10,27,10,37,26.399999999999999,,128.08000000000001,-7.3259999999999996,,,,49.299999999999997,,4.8300000000000001,,
12451907,EHB,1967,10,27,20,41,34.0,,122.26000000000001,24.329000000000001,,,,67.599999999999994,,5.1100000000000003,,
12451926,EHB,1967,11,1,18,56,55.399999999999999,,135.679,-4.6879999999999997,,,,13.1,,5.7999999999999998,,
12451933,EHB,1967,11,3,10,31,22.300000000000001,,125.72199999999999,6.1600000000000001,,,,95.200000000000003,,4.8300000000000001,,
12451935,EHB,1967,11,4,5,7,18.5,,122.31999999999999,24.359000000000002,,,,68.200000000000003,,5.25,,
12451948,EHB,1967,11,7,10,21,52.200000000000003,,135.11099999999999,-4.3710000000000004,,,,41.700000000000003,,5.1100000000000003,,
12451952,EHB,1967,11,8,6,7,21.5,,133.94499999999999,-5.25,,,,22.399999999999999,,5.9400000000000004,,
12451959,EHB,1967,11,9,2,18,48.700000000000003,,123.70999999999999,-7.2050000000000001,,,,583.29999999999995,,6.2000000000000002,,
12451967,EHB,1967,11,10,7,28,55.399999999999999,,112.96299999999999,-6.0250000000000004,,,,570.0,,4.7000000000000002,,
12451968,EHB,1967,11,10,11,29,52.299999999999997,,126.244,10.349,,,,38.600000000000001,,5.3899999999999997,,
12451972,EHB,1967,11,10,19,53,47.600000000000001,,128.88,-6.2649999999999997,,,,262.69999999999999,,5.1100000000000003,,
12451976,EHB,1967,11,11,11,41,48.799999999999997,,126.455,10.343,,,,61.899999999999999,,5.5199999999999996,,
12451987,EHB,1967,11,12,12,32,36.899999999999999,,94.725999999999999,5.4989999999999997,,,,30.0,,4.4199999999999999,,
12451988,EHB,1967,11,12,13,7,30.699999999999999,,130.608,-5.9160000000000004,,,,101.0,,5.25,,
12451990,EHB,1967,11,12,18,55,9.0999999999999996,,126.825,2.9940000000000002,,,,71.299999999999997,,5.25,,
12451991,EHB,1967,11,12,21,19,49.0,,121.092,19.081,,,,83.400000000000006,,4.8300000000000001,,
12451993,EHB,1967,11,12,23,13,58.799999999999997,,129.82900000000001,-4.8330000000000002,,,,167.59999999999999,,5.5199999999999996,,
12451995,EHB,1967,11,13,16,13,30.0,,126.273,1.242,,,,52.299999999999997,,5.3899999999999997,,
12451996,EHB,1967,11,14,0,4,20.199999999999999,,91.582999999999998,24.045000000000002,,,,35.0,,4.9699999999999998,,
12451997,EHB,1967,11,14,5,28,39.0,,147.161,-5.4880000000000004,,,,207.40000000000001,,5.9400000000000004,,
12451999,EHB,1967,11,15,7,36,38.100000000000001,,123.685,6.1840000000000002,,,,573.10000000000002,,5.25,,
12452009,EHB,1967,11,17,9,19,21.699999999999999,,154.96600000000001,-6.2800000000000002,,,,59.299999999999997,,5.1100000000000003,,
12452011,EHB,1967,11,17,13,58,38.799999999999997,,122.261,24.050000000000001,,,,52.200000000000003,,5.25,,
12452012,EHB,1967,11,17,14,48,3.2000000000000002,,122.354,24.198,,,,44.700000000000003,,4.8300000000000001,,
12452015,EHB,1967,11,17,20,4,4.0999999999999996,,126.19499999999999,1.5129999999999999,,,,51.700000000000003,,4.9699999999999998,,
12452016,EHB,1967,11,18,1,5,46.600000000000001,,126.22499999999999,1.4990000000000001,,,,63.700000000000003,,4.8300000000000001,,
12452026,EHB,1967,11,20,13,35,30.399999999999999,,143.41399999999999,12.970000000000001,,,,150.0,,4.7000000000000002,,
12452034,EHB,1967,11,22,9,31,39.0,,146.83600000000001,14.779999999999999,,,,57.700000000000003,,4.2800000000000002,,
12452040,EHB,1967,11,24,18,46,55.100000000000001,,126.404,5.851,,,,110.8,,5.3899999999999997,,
12452042,EHB,1967,11,25,22,40,48.200000000000003,,123.45699999999999,24.385000000000002,,,,44.200000000000003,,4.5599999999999996,,
12452044,EHB,1967,11,26,2,54,6.5,,112.92700000000001,-8.1850000000000005,,,,147.09999999999999,,5.9400000000000004,,
12452047,EHB,1967,11,26,10,53,27.199999999999999,,127.693,-1.8700000000000001,,,,29.199999999999999,,5.6600000000000001,,
12452062,EHB,1967,11,29,4,7,38.600000000000001,,153.161,-4.8929999999999998,,,,53.700000000000003,,4.7000000000000002,,
12452067,EHB,1967,11,30,3,23,36.200000000000003,,125.068,-0.26100000000000001,,,,72.599999999999994,,4.9699999999999998,,
12452073,EHB,1967,12,1,7,18,24.600000000000001,,127.301,2.3759999999999999,,,,98.400000000000006,,5.3899999999999997,,
12452075,EHB,1967,12,1,16,36,44.0,,105.413,-6.0640000000000001,,,,25.0,,5.25,,
12452084,EHB,1967,12,5,6,54,50.600000000000001,,127.018,1.706,,,,77.099999999999994,,5.25,,
12452088,EHB,1967,12,6,3,1,31.300000000000001,,127.441,2.109,,,,59.899999999999999,,5.3899999999999997,,
12452089,EHB,1967,12,6,4,41,4.2000000000000002,,102.693,-4.3940000000000001,,,,35.0,,5.1100000000000003,,
